x,y,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST_FLAG,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,SNOW_ON_GROUND_FLAG,ID,LOCAL_DATE,MIN_TEMPERATURE_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY,PROVINCE_CODE,LOCAL_YEAR,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,TOTAL_SNOW,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG
-119.60222222222222,49.4625,,,,-6.6,0,-2.3,,0,8,,-4.5,,1126146,,,PENTICTON A,,2.4,,0,0,,1126146.2014.2.24,2014-02-24 00:00:00,,2,,BC,2014,22.5,,3.2,24,
-119.60222222222222,49.4625,,,,-13.1,0,-2.8,,0,9,,-8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.2.25,2014-02-25 00:00:00,,2,,BC,2014,26,,0,25,
-119.60222222222222,49.4625,,,,-12.7,0,-0.8,,0,,,-6.8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.2.26,2014-02-26 00:00:00,,2,,BC,2014,24.8,,0,26,
-119.60222222222222,49.4625,,,,-8.7,0,3,T,0,5,,-2.9,T,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.2.27,2014-02-27 00:00:00,,2,,BC,2014,20.9,,0,27,
-119.60222222222222,49.4625,,,,-4.8,0,6.2,T,43,5,,0.7,T,1126146,,,PENTICTON A,,0,,33,0,,1126146.2014.2.28,2014-02-28 00:00:00,,2,,BC,2014,17.3,,0,28,
-119.60222222222222,49.4625,,M,,-5.1,0,-0.6,,39,2,,-2.9,,1126146,,,PENTICTON A,,0.2,,8,,,1126146.2014.3.1,2014-03-01 00:00:00,,3,,BC,2014,20.9,,0.3,1,
-119.60222222222222,49.4625,,,,-5.3,0,-1.8,T,41,2,,-3.6,T,1126146,,,PENTICTON A,,0,,16,0,,1126146.2014.3.2,2014-03-02 00:00:00,,3,,BC,2014,21.6,,0,2,
-119.60222222222222,49.4625,,,,-3,0,1.6,,50,2,,-0.7,,1126146,,,PENTICTON A,,0.2,,16,0,,1126146.2014.3.3,2014-03-03 00:00:00,,3,,BC,2014,18.7,,0.2,3,
-119.60222222222222,49.4625,,T,,0.2,0,4.6,,50,0,,2.4,T,1126146,,,PENTICTON A,,0,,19,0,,1126146.2014.3.4,2014-03-04 00:00:00,,3,,BC,2014,15.6,,0,4,
-119.60222222222222,49.4625,,,,0.3,0,7.1,,43,0,,3.7,,1126146,,,PENTICTON A,,2.4,,18,2.2,,1126146.2014.3.5,2014-03-05 00:00:00,,3,,BC,2014,14.3,,0.2,5,
-119.60222222222222,49.4625,,,,2,0,11.5,,59,,,6.8,,1126146,,,PENTICTON A,,4.2,,19,4.2,,1126146.2014.3.6,2014-03-06 00:00:00,,3,,BC,2014,11.2,,0,6,
-119.60222222222222,49.4625,,,,1.5,0,14.2,,44,,,7.9,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2014.3.7,2014-03-07 00:00:00,,3,,BC,2014,10.1,,0,7,
-119.60222222222222,49.4625,,T,,6.4,0,10.8,,67,,,8.6,T,1126146,,,PENTICTON A,,0,,19,0,,1126146.2014.3.8,2014-03-08 00:00:00,,3,,BC,2014,9.4,,0,8,
-119.60222222222222,49.4625,,,,6.4,0,17.3,,56,,,11.9,,1126146,,,PENTICTON A,,0,,20,0,,1126146.2014.3.9,2014-03-09 00:00:00,,3,,BC,2014,6.1,,0,9,
-119.60222222222222,49.4625,,,,0.3,0,10.9,,43,,,5.6,,1126146,,,PENTICTON A,,0.2,,28,0.2,,1126146.2014.3.10,2014-03-10 00:00:00,,3,,BC,2014,12.4,,0,10,
-119.60222222222222,49.4625,,,,-4.6,0,14.2,,0,,,4.8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.11,2014-03-11 00:00:00,,3,,BC,2014,13.2,,0,11,
-119.60222222222222,49.4625,,,,-4.2,0,14.4,,56,,,5.1,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2014.3.12,2014-03-12 00:00:00,,3,,BC,2014,12.9,,0,12,
-119.60222222222222,49.4625,,,,-2.2,0,13.6,,0,,,5.7,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.13,2014-03-13 00:00:00,,3,,BC,2014,12.3,,0,13,
-119.60222222222222,49.4625,,,,1.8,0,15.4,,56,,,8.6,,1126146,,,PENTICTON A,,0.2,,34,0.2,,1126146.2014.3.14,2014-03-14 00:00:00,,3,,BC,2014,9.4,,0,14,
-119.60222222222222,49.4625,,,,-0.3,0,11.9,,63,,,5.8,,1126146,,,PENTICTON A,,0.6,,18,0.6,,1126146.2014.3.15,2014-03-15 00:00:00,,3,,BC,2014,12.2,,0,15,
-119.60222222222222,49.4625,,,,2.8,0,16.4,,44,,,9.6,,1126146,,,PENTICTON A,,0,,20,0,,1126146.2014.3.16,2014-03-16 00:00:00,,3,,BC,2014,8.4,,0,16,
-119.60222222222222,49.4625,,,,2.3,0,11.3,,50,,,6.8,,1126146,,,PENTICTON A,,0,,36,0,,1126146.2014.3.17,2014-03-17 00:00:00,,3,,BC,2014,11.2,,0,17,
-119.60222222222222,49.4625,,,,-5.6,0,11.2,,0,,,2.8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.18,2014-03-18 00:00:00,,3,,BC,2014,15.2,,0,18,
-119.60222222222222,49.4625,,,,2.7,0,9.6,,50,,,6.2,,1126146,,,PENTICTON A,,0.6,,19,0.6,,1126146.2014.3.19,2014-03-19 00:00:00,,3,,BC,2014,11.8,,0,19,
-119.60222222222222,49.4625,,,,-1.6,0,8.1,,48,,,3.3,,1126146,,,PENTICTON A,,0.8,,30,0.4,,1126146.2014.3.20,2014-03-20 00:00:00,,3,,BC,2014,14.7,,0.4,20,
-119.60222222222222,49.4625,,,,-5.8,0,9,,0,,,1.6,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.21,2014-03-21 00:00:00,,3,,BC,2014,16.4,,0,21,
-119.60222222222222,49.4625,,,,-5.7,0,4.1,,44,,,-0.8,,1126146,,,PENTICTON A,,0,,8,0,,1126146.2014.3.22,2014-03-22 00:00:00,,3,,BC,2014,18.8,,0,22,
-119.60222222222222,49.4625,,,,-2.8,0,10.3,,59,,,3.8,,1126146,,,PENTICTON A,,0,,22,0,,1126146.2014.3.23,2014-03-23 00:00:00,,3,,BC,2014,14.2,,0,23,
-119.60222222222222,49.4625,,,,-2.4,0,7.2,,0,,,2.4,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.24,2014-03-24 00:00:00,,3,,BC,2014,15.6,,0,24,
-119.60222222222222,49.4625,,,,-1.8,0,8.3,,0,,,3.3,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.25,2014-03-25 00:00:00,,3,,BC,2014,14.7,,0,25,
-119.60222222222222,49.4625,,,,0.8,0,13.7,,0,,,7.3,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.26,2014-03-26 00:00:00,,3,,BC,2014,10.7,,0,26,
-119.60222222222222,49.4625,,,,2.1,0,10.9,,35,,,6.5,,1126146,,,PENTICTON A,,0,,1,0,,1126146.2014.3.27,2014-03-27 00:00:00,,3,,BC,2014,11.5,,0,27,
-119.60222222222222,49.4625,,,,-1.5,0,9.2,,61,,,3.9,,1126146,,,PENTICTON A,,0.6,,19,0.6,,1126146.2014.3.28,2014-03-28 00:00:00,,3,,BC,2014,14.1,,0,28,
-119.60222222222222,49.4625,,,,1.9,0,13,,52,,,7.5,,1126146,,,PENTICTON A,,1.2,,19,1.2,,1126146.2014.3.29,2014-03-29 00:00:00,,3,,BC,2014,10.5,,0,29,
-119.60222222222222,49.4625,,,,0.8,0,12.7,,44,,,6.8,,1126146,,,PENTICTON A,,0.6,,24,0.6,,1126146.2014.3.30,2014-03-30 00:00:00,,3,,BC,2014,11.2,,0,30,
-119.60222222222222,49.4625,,,,-4.1,0,13,,0,,,4.5,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.3.31,2014-03-31 00:00:00,,3,,BC,2014,13.5,,0,31,
-119.60222222222222,49.4625,,,,-2,0,13.2,,48,,,5.6,,1126146,,,PENTICTON A,,0,,34,0,,1126146.2014.4.1,2014-04-01 00:00:00,,4,,BC,2014,12.4,,0,1,
-119.60222222222222,49.4625,,,,-4.1,0,14.8,,37,,,5.4,,1126146,,,PENTICTON A,,0,,15,0,,1126146.2014.4.2,2014-04-02 00:00:00,,4,,BC,2014,12.6,,0,2,
-119.60222222222222,49.4625,,,,0.2,0,13.3,,43,,,6.8,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2014.4.3,2014-04-03 00:00:00,,4,,BC,2014,11.2,,0,3,
-119.60222222222222,49.4625,,,,4.3,0,15.6,,39,,,10,,1126146,,,PENTICTON A,,0,,20,0,,1126146.2014.4.4,2014-04-04 00:00:00,,4,,BC,2014,8,,0,4,
-119.60222222222222,49.4625,,,,-3.3,0,14.9,,33,,,5.8,,1126146,,,PENTICTON A,,0.2,,24,0.2,,1126146.2014.4.5,2014-04-05 00:00:00,,4,,BC,2014,12.2,,0,5,
-119.60222222222222,49.4625,,,,3,0,16.5,,32,,,9.8,,1126146,,,PENTICTON A,,0,,4,0,,1126146.2014.4.6,2014-04-06 00:00:00,,4,,BC,2014,8.2,,0,6,
-119.60222222222222,49.4625,,,,4.3,0,17.4,,37,,,10.9,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2014.4.7,2014-04-07 00:00:00,,4,,BC,2014,7.1,,0,7,
-119.60222222222222,49.4625,,,,0.4,0,23,,59,,,11.7,,1126146,,,PENTICTON A,,0,,35,0,,1126146.2014.4.8,2014-04-08 00:00:00,,4,,BC,2014,6.3,,0,8,
-119.60222222222222,49.4625,,,,3,0,16.4,,52,,,9.7,,1126146,,,PENTICTON A,,0,,1,0,,1126146.2014.4.9,2014-04-09 00:00:00,,4,,BC,2014,8.3,,0,9,
-119.60222222222222,49.4625,,,,-3.2,0,17.7,,35,,,7.3,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2014.4.10,2014-04-10 00:00:00,,4,,BC,2014,10.7,,0,10,
-119.60222222222222,49.4625,,,,2.9,0,18.3,,61,,,10.6,,1126146,,,PENTICTON A,,0.2,,32,0.2,,1126146.2014.4.11,2014-04-11 00:00:00,,4,,BC,2014,7.4,,0,11,
-119.60222222222222,49.4625,,,,4.1,0,16.1,,54,,,10.1,,1126146,,,PENTICTON A,,0,,33,0,,1126146.2014.4.12,2014-04-12 00:00:00,,4,,BC,2014,7.9,,0,12,
-119.60222222222222,49.4625,,,,-2.6,0,16,,102,,,6.7,,1126146,,,PENTICTON A,,0,,34,0,,1126146.2014.4.13,2014-04-13 00:00:00,,4,,BC,2014,11.3,,0,13,
-119.60222222222222,49.4625,,,,-3.5,0,17.9,,56,,,7.2,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2014.4.14,2014-04-14 00:00:00,,4,,BC,2014,10.8,,0,14,
-119.60222222222222,49.4625,,T,,6,0,14.3,,37,,,10.2,T,1126146,,,PENTICTON A,,0,,1,0,,1126146.2014.4.15,2014-04-15 00:00:00,,4,,BC,2014,7.8,,0,15,
-119.60222222222222,49.4625,,,,4.8,0,13.8,,32,,,9.3,,1126146,,,PENTICTON A,,0,,35,0,,1126146.2014.4.16,2014-04-16 00:00:00,,4,,BC,2014,8.7,,0,16,
-119.60222222222222,49.4625,,,,6.8,0,16,,41,,,11.4,,1126146,,,PENTICTON A,,6.4,,21,6.4,,1126146.2014.4.17,2014-04-17 00:00:00,,4,,BC,2014,6.6,,0,17,
-119.60222222222222,49.4625,,,,2.7,0,15.1,,52,,,8.9,,1126146,,,PENTICTON A,,6.4,,22,6.4,,1126146.2014.4.18,2014-04-18 00:00:00,,4,,BC,2014,9.1,,0,18,
-119.60222222222222,49.4625,,,,-2.1,0,15.2,,48,,,6.6,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2014.4.19,2014-04-19 00:00:00,,4,,BC,2014,11.4,,0,19,
-119.60222222222222,49.4625,,,,4,0,17.2,,37,,,10.6,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2014.4.20,2014-04-20 00:00:00,,4,,BC,2014,7.4,,0,20,
-119.60222222222222,49.4625,,,,6.2,0,14.5,,52,,,10.4,,1126146,,,PENTICTON A,,0,,14,0,,1126146.2014.4.21,2014-04-21 00:00:00,,4,,BC,2014,7.6,,0,21,
-119.60222222222222,49.4625,,,,4.8,0,10.2,,0,,,7.5,,1126146,,,PENTICTON A,,10,,0,10,,1126146.2014.4.22,2014-04-22 00:00:00,,4,,BC,2014,10.5,,0,22,
-119.60222222222222,49.4625,,,,-0.2,0,13.2,,33,,,6.5,,1126146,,,PENTICTON A,,0.6,,17,0.6,,1126146.2014.4.23,2014-04-23 00:00:00,,4,,BC,2014,11.5,,0,23,
-119.60222222222222,49.4625,,,,4.7,0,11.6,,33,,,8.2,,1126146,,,PENTICTON A,,5.8,,2,5.8,,1126146.2014.4.24,2014-04-24 00:00:00,,4,,BC,2014,9.8,,0,24,
-119.60222222222222,49.4625,,,,2.3,0,14.5,,0,,,8.4,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.4.25,2014-04-25 00:00:00,,4,,BC,2014,9.6,,0,25,
-119.60222222222222,49.4625,,,,4.3,0,15.8,,33,,,10.1,,1126146,,,PENTICTON A,,1.2,,17,1.2,,1126146.2014.4.26,2014-04-26 00:00:00,,4,,BC,2014,7.9,,0,26,
-119.60222222222222,49.4625,,,,2.2,0,12,,41,,,7.1,,1126146,,,PENTICTON A,,2.6,,19,2.6,,1126146.2014.4.27,2014-04-27 00:00:00,,4,,BC,2014,10.9,,0,27,
-119.60222222222222,49.4625,,,,-1.4,0,17,,0,,,7.8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.4.28,2014-04-28 00:00:00,,4,,BC,2014,10.2,,0,28,
-119.60222222222222,49.4625,,,,-1.4,0,20,,44,,,9.3,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2014.4.29,2014-04-29 00:00:00,,4,,BC,2014,8.7,,0,29,
-119.60222222222222,49.4625,,,,1.8,0,24.5,,37,,,13.2,,1126146,,,PENTICTON A,,0,,36,0,,1126146.2014.4.30,2014-04-30 00:00:00,,4,,BC,2014,4.8,,0,30,
-119.60222222222222,49.4625,,,,4.1,0,25.6,,32,,,14.9,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2014.5.1,2014-05-01 00:00:00,,5,,BC,2014,3.1,,0,1,
-119.60222222222222,49.4625,,,,8.7,0.6,28.5,,33,,,18.6,,1126146,,,PENTICTON A,,0,,3,0,,1126146.2014.5.2,2014-05-02 00:00:00,,5,,BC,2014,0,,0,2,
-119.60222222222222,49.4625,,M,,8.8,0,19.7,M,0,,,14.3,M,1126146,,,PENTICTON A,,,,0,,,1126146.2014.5.3,2014-05-03 00:00:00,,5,,BC,2014,3.7,,,3,
-119.60222222222222,49.4625,,,,7.6,0,12.1,,35,,,9.9,,1126146,,,PENTICTON A,,17.2,,23,17.2,,1126146.2014.5.4,2014-05-04 00:00:00,,5,,BC,2014,8.1,,0,4,
-119.60222222222222,49.4625,,,,7,0,16.7,,41,,,11.9,,1126146,,,PENTICTON A,,1.2,,35,1.2,,1126146.2014.5.5,2014-05-05 00:00:00,,5,,BC,2014,6.1,,0,5,
-119.60222222222222,49.4625,,,,3.3,0,17.6,,0,,,10.5,,1126146,,,PENTICTON A,,0.6,,0,0.6,,1126146.2014.5.6,2014-05-06 00:00:00,,5,,BC,2014,7.5,,0,6,
-119.60222222222222,49.4625,,,,0.2,0,20.5,,0,,,10.4,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.5.7,2014-05-07 00:00:00,,5,,BC,2014,7.6,,0,7,
-119.60222222222222,49.4625,,,,1.9,0,20.5,,54,,,11.2,,1126146,,,PENTICTON A,,1,,17,1,,1126146.2014.5.8,2014-05-08 00:00:00,,5,,BC,2014,6.8,,0,8,
-119.60222222222222,49.4625,,,,8.7,0,16.4,,56,,,12.6,,1126146,,,PENTICTON A,,2,,12,2,,1126146.2014.5.9,2014-05-09 00:00:00,,5,,BC,2014,5.4,,0,9,
-119.60222222222222,49.4625,,,,3.8,0,17.1,,0,,,10.5,,1126146,,,PENTICTON A,,0.6,,0,0.6,,1126146.2014.5.10,2014-05-10 00:00:00,,5,,BC,2014,7.5,,0,10,
-119.60222222222222,49.4625,,,,2.3,0,21,,44,,,11.7,,1126146,,,PENTICTON A,,0,,22,0,,1126146.2014.5.11,2014-05-11 00:00:00,,5,,BC,2014,6.3,,0,11,
-119.60222222222222,49.4625,,,,0.7,0,22.4,,35,,,11.6,,1126146,,,PENTICTON A,,0,,28,0,,1126146.2014.5.12,2014-05-12 00:00:00,,5,,BC,2014,6.4,,0,12,
-119.60222222222222,49.4625,,,,6.6,0,22.9,,48,,,14.8,,1126146,,,PENTICTON A,,0,,33,0,,1126146.2014.5.13,2014-05-13 00:00:00,,5,,BC,2014,3.2,,0,13,
-119.60222222222222,49.4625,,,,6.3,0,28.7,,0,,,17.5,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.5.14,2014-05-14 00:00:00,,5,,BC,2014,0.5,,0,14,
-119.60222222222222,49.4625,,,,10.5,0,24.2,,0,,,17.4,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.5.15,2014-05-15 00:00:00,,5,,BC,2014,0.6,,0,15,
-119.60222222222222,49.4625,,T,,13.1,1.1,25.1,,39,,,19.1,T,1126146,,,PENTICTON A,,0,,3,0,,1126146.2014.5.16,2014-05-16 00:00:00,,5,,BC,2014,0,,0,16,
-119.60222222222222,49.4625,,,,6.6,0,20.4,,48,,,13.5,,1126146,,,PENTICTON A,,0,,2,0,,1126146.2014.5.17,2014-05-17 00:00:00,,5,,BC,2014,4.5,,0,17,
-119.60222222222222,49.4625,,,,3.2,0,20.9,,35,,,12.1,,1126146,,,PENTICTON A,,0,,3,0,,1126146.2014.5.18,2014-05-18 00:00:00,,5,,BC,2014,5.9,,0,18,
-119.60222222222222,49.4625,,,,4.4,0,23.8,,0,,,14.1,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.5.19,2014-05-19 00:00:00,,5,,BC,2014,3.9,,0,19,
-119.60222222222222,49.4625,,,,4.8,0,25.8,,43,,,15.3,,1126146,,,PENTICTON A,,0,,8,0,,1126146.2014.5.20,2014-05-20 00:00:00,,5,,BC,2014,2.7,,0,20,
-119.60222222222222,49.4625,,,,6.9,0,27,,0,,,17,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.5.21,2014-05-21 00:00:00,,5,,BC,2014,1,,0,21,
-119.60222222222222,49.4625,,,,10.4,1.9,29.3,,43,,,19.9,,1126146,,,PENTICTON A,,0,,8,0,,1126146.2014.5.22,2014-05-22 00:00:00,,5,,BC,2014,0,,0,22,
-119.60222222222222,49.4625,,,,14.8,1.4,24,,41,,,19.4,,1126146,,,PENTICTON A,,1.4,,2,1.4,,1126146.2014.5.23,2014-05-23 00:00:00,,5,,BC,2014,0,,0,23,
-119.60222222222222,49.4625,,,,5.8,0,24.2,,37,,,15,,1126146,,,PENTICTON A,,0,,1,0,,1126146.2014.5.24,2014-05-24 00:00:00,,5,,BC,2014,3,,0,24,
-119.60222222222222,49.4625,,,,5.4,0,16.1,,0,,,10.8,,1126146,,,PENTICTON A,,1.6,,0,1.6,,1126146.2014.5.25,2014-05-25 00:00:00,,5,,BC,2014,7.2,,0,25,
-119.60222222222222,49.4625,,,,7.5,0,20.1,,48,,,13.8,,1126146,,,PENTICTON A,,1,,36,1,,1126146.2014.5.26,2014-05-26 00:00:00,,5,,BC,2014,4.2,,0,26,
-119.60222222222222,49.4625,,,,4.1,0,22.6,,74,,,13.4,,1126146,,,PENTICTON A,,0.6,,2,0.6,,1126146.2014.5.27,2014-05-27 00:00:00,,5,,BC,2014,4.6,,0,27,
-119.60222222222222,49.4625,,,,5.6,0,20.3,,32,,,13,,1126146,,,PENTICTON A,,1,,15,1,,1126146.2014.5.28,2014-05-28 00:00:00,,5,,BC,2014,5,,0,28,
-119.60222222222222,49.4625,,,,10.1,0,20.3,,56,,,15.2,,1126146,,,PENTICTON A,,2.4,,2,2.4,,1126146.2014.5.29,2014-05-29 00:00:00,,5,,BC,2014,2.8,,0,29,
-119.60222222222222,49.4625,,,,5.6,0,21.5,,41,,,13.6,,1126146,,,PENTICTON A,,0,,1,0,,1126146.2014.5.30,2014-05-30 00:00:00,,5,,BC,2014,4.4,,0,30,
-119.60222222222222,49.4625,,,,6.8,0,26.4,,0,,,16.6,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.5.31,2014-05-31 00:00:00,,5,,BC,2014,1.4,,0,31,
-119.60222222222222,49.4625,,,,9.1,0.6,28.1,,46,,,18.6,,1126146,,,PENTICTON A,,0,,36,0,,1126146.2014.6.1,2014-06-01 00:00:00,,6,,BC,2014,0,,0,1,
-119.60222222222222,49.4625,,,,10.9,0.5,26.1,,50,,,18.5,,1126146,,,PENTICTON A,,0,,27,0,,1126146.2014.6.2,2014-06-02 00:00:00,,6,,BC,2014,0,,0,2,
-119.60222222222222,49.4625,,,,7.4,0,25.3,,50,,,16.4,,1126146,,,PENTICTON A,,2.2,,33,2.2,,1126146.2014.6.3,2014-06-03 00:00:00,,6,,BC,2014,1.6,,0,3,
-119.60222222222222,49.4625,,M,,5.7,0,27.1,,57,,,16.4,M,1126146,,,PENTICTON A,,,,1,,,1126146.2014.6.4,2014-06-04 00:00:00,,6,,BC,2014,1.6,,0,4,
-119.60222222222222,49.4625,,,,9.4,0,23.9,,46,,,16.7,,1126146,,,PENTICTON A,,0,,34,0,,1126146.2014.6.5,2014-06-05 00:00:00,,6,,BC,2014,1.3,,0,5,
-119.60222222222222,49.4625,,,,8.5,0,25.4,,0,,,17,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.6.6,2014-06-06 00:00:00,,6,,BC,2014,1,,0,6,
-119.60222222222222,49.4625,,,,6.1,0,24.8,,48,,,15.5,,1126146,,,PENTICTON A,,0,,29,0,,1126146.2014.6.7,2014-06-07 00:00:00,,6,,BC,2014,2.5,,0,7,
-119.60222222222222,49.4625,,,,7.7,0,28.3,,50,,,18,,1126146,,,PENTICTON A,,0,,25,0,,1126146.2014.6.8,2014-06-08 00:00:00,,6,,BC,2014,0,,0,8,
-119.60222222222222,49.4625,,,,10.3,0,25.1,,43,,,17.7,,1126146,,,PENTICTON A,,0,,36,0,,1126146.2014.6.9,2014-06-09 00:00:00,,6,,BC,2014,0.3,,0,9,
-119.60222222222222,49.4625,,,,9.1,0,21.7,,48,,,15.4,,1126146,,,PENTICTON A,,0,,1,0,,1126146.2014.6.10,2014-06-10 00:00:00,,6,,BC,2014,2.6,,0,10,
-119.60222222222222,49.4625,,,,6.1,0,25.9,,46,,,16,,1126146,,,PENTICTON A,,0,,9,0,,1126146.2014.6.11,2014-06-11 00:00:00,,6,,BC,2014,2,,0,11,
-119.60222222222222,49.4625,,,,13.6,2.5,27.4,,48,,,20.5,,1126146,,,PENTICTON A,,1.4,,1,1.4,,1126146.2014.6.12,2014-06-12 00:00:00,,6,,BC,2014,0,,0,12,
-119.60222222222222,49.4625,,,,12.4,0,16,,0,,,14.2,,1126146,,,PENTICTON A,,23.2,,0,23.2,,1126146.2014.6.13,2014-06-13 00:00:00,,6,,BC,2014,3.8,,0,13,
-119.60222222222222,49.4625,,,,9.9,0,23.5,,48,,,16.7,,1126146,,,PENTICTON A,,0.4,,23,0.4,,1126146.2014.6.14,2014-06-14 00:00:00,,6,,BC,2014,1.3,,0,14,
-119.60222222222222,49.4625,,T,,10.3,0,20.6,,43,,,15.5,T,1126146,,,PENTICTON A,,0,,21,0,,1126146.2014.6.15,2014-06-15 00:00:00,,6,,BC,2014,2.5,,0,15,
-119.60222222222222,49.4625,,,,10.5,0,17,,37,,,13.8,,1126146,,,PENTICTON A,,7.8,,21,7.8,,1126146.2014.6.16,2014-06-16 00:00:00,,6,,BC,2014,4.2,,0,16,
-119.60222222222222,49.4625,,,,9,0,24.1,,0,,,16.6,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.6.17,2014-06-17 00:00:00,,6,,BC,2014,1.4,,0,17,
-119.60222222222222,49.4625,,,,9.6,0.9,28.2,,67,,,18.9,,1126146,,,PENTICTON A,,0,,27,0,,1126146.2014.6.18,2014-06-18 00:00:00,,6,,BC,2014,0,,0,18,
-119.60222222222222,49.4625,,,,9.4,0,25.5,,0,,,17.5,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.6.19,2014-06-19 00:00:00,,6,,BC,2014,0.5,,0,19,
-119.60222222222222,49.4625,,T,,12.9,0.4,23.9,,43,,,18.4,T,1126146,,,PENTICTON A,,0,,28,0,,1126146.2014.6.20,2014-06-20 00:00:00,,6,,BC,2014,0,,0,20,
-119.60222222222222,49.4625,,,,4.4,0,25,,0,,,14.7,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.6.21,2014-06-21 00:00:00,,6,,BC,2014,3.3,,0,21,
-119.60222222222222,49.4625,,,,8.2,0.6,29,,0,,,18.6,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.6.22,2014-06-22 00:00:00,,6,,BC,2014,0,,0,22,
-119.60222222222222,49.4625,,,,13.3,3.9,30.4,,48,,,21.9,,1126146,,,PENTICTON A,,0,,9,0,,1126146.2014.6.23,2014-06-23 00:00:00,,6,,BC,2014,0,,0,23,
-119.60222222222222,49.4625,,,,12.7,0.2,23.6,,59,,,18.2,,1126146,,,PENTICTON A,,4.2,,33,4.2,,1126146.2014.6.24,2014-06-24 00:00:00,,6,,BC,2014,0,,0,24,
-119.60222222222222,49.4625,,,,9.3,0.2,27.1,,50,,,18.2,,1126146,,,PENTICTON A,,0,,27,0,,1126146.2014.6.25,2014-06-25 00:00:00,,6,,BC,2014,0,,0,25,
-119.60222222222222,49.4625,,,,12.3,1.7,27,,48,,,19.7,,1126146,,,PENTICTON A,,0.2,,12,0.2,,1126146.2014.6.26,2014-06-26 00:00:00,,6,,BC,2014,0,,0,26,
-119.60222222222222,49.4625,,,,12.9,0,22.4,,43,,,17.7,,1126146,,,PENTICTON A,,3.6,,26,3.6,,1126146.2014.6.27,2014-06-27 00:00:00,,6,,BC,2014,0.3,,0,27,
-119.60222222222222,49.4625,,,,12.9,0.8,24.6,,46,,,18.8,,1126146,,,PENTICTON A,,2,,9,2,,1126146.2014.6.28,2014-06-28 00:00:00,,6,,BC,2014,0,,0,28,
-119.60222222222222,49.4625,,M,,9.3,0,24.6,M,0,,,17,M,1126146,,,PENTICTON A,,,,0,,,1126146.2014.6.29,2014-06-29 00:00:00,,6,,BC,2014,1,,,29,
-119.60222222222222,49.4625,,,,8.5,0,27.5,,0,,,18,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2014.6.30,2014-06-30 00:00:00,,6,,BC,2014,0,,0,30,
-119.60222222222222,49.4625,,,,11,2.5,29.9,,41,,,20.5,,1126146,,,PENTICTON A,,0,,22,0,,1126146.2014.7.1,2014-07-01 00:00:00,,7,,BC,2014,0,,0,1,
