"Month","LOCAL_YEAR","max_EHF","Station"
"01",2002,10.5969666666668,"FortNelson"
"01",2003,38.3969666666668,"FortNelson"
"01",2004,-9.69833333333332,"FortNelson"
"01",2005,-11.6883333333333,"FortNelson"
"01",2006,-7.64333333333332,"FortNelson"
"01",2007,5.92441111111125,"FortNelson"
"01",2008,-11.3433333333333,"FortNelson"
"01",2009,-18.165,"FortNelson"
"01",2010,-15.7983333333333,"FortNelson"
"01",2011,-11.71,"FortNelson"
"01",2012,-4.26666666666667,"FortNelson"
"01",2013,-13.855,"FortNelson"
"01",2014,-Inf,"FortNelson"
"01",2015,10.7075555555556,"FortNelson"
"01",2016,-10.3333333333333,"FortNelson"
"01",2017,63.4312000000002,"FortNelson"
"01",2018,-8.00999999999999,"FortNelson"
"01",2019,-12.5216666666667,"FortNelson"
"01",2020,-Inf,"FortNelson"
"01",2021,-Inf,"FortNelson"
"01",2022,-20.8883333333333,"FortNelson"
"01",2023,-9.26499999999999,"FortNelson"
"01",2024,-Inf,"FortNelson"
"02",1938,106.397777777778,"FortNelson"
"02",1939,-19.2766666666667,"FortNelson"
"02",1940,-18.4533333333333,"FortNelson"
"02",1941,-13.5493166666667,"FortNelson"
"02",1943,95.7313333333333,"FortNelson"
"02",1944,3.83777777777778,"FortNelson"
"02",1945,-12.51,"FortNelson"
"02",1946,-18.4,"FortNelson"
"02",1947,-24.0216666666667,"FortNelson"
"02",1948,-8.66666666666667,"FortNelson"
"02",1949,-17.5666666666667,"FortNelson"
"02",1950,-19.0333333333333,"FortNelson"
"02",1951,-20.0184,"FortNelson"
"02",1952,-19.3,"FortNelson"
"02",1953,56.6400333333335,"FortNelson"
"02",1954,185.826555555556,"FortNelson"
"02",1955,-10.8333333333333,"FortNelson"
"02",1956,-15.81,"FortNelson"
"02",1957,-13.01,"FortNelson"
"02",1958,-13.4666666666667,"FortNelson"
"02",1959,-6.08055555555555,"FortNelson"
"02",1960,-14.0216666666667,"FortNelson"
"02",1961,47.4426333333335,"FortNelson"
"02",1962,-15.7,"FortNelson"
"02",1963,-17.3883333333333,"FortNelson"
"02",1964,88.8650111111113,"FortNelson"
"02",1965,-14.5282,"FortNelson"
"02",1966,-46.7572444444444,"FortNelson"
"02",1967,-17.9666666666667,"FortNelson"
"02",1968,34.4944444444444,"FortNelson"
"02",1969,-65.2852666666666,"FortNelson"
"02",1970,-4.24,"FortNelson"
"02",1971,-18.0333333333333,"FortNelson"
"02",1972,-19.3666666666667,"FortNelson"
"02",1973,-13.61,"FortNelson"
"02",1974,-20,"FortNelson"
"02",1975,-5.682,"FortNelson"
"02",1976,9.66625000000007,"FortNelson"
"02",1977,8.75520000000015,"FortNelson"
"02",1978,18.0237777777778,"FortNelson"
"02",1979,-19.6766666666667,"FortNelson"
"02",1980,14.1300777777779,"FortNelson"
"02",1981,-2.52266666666667,"FortNelson"
"02",1982,-20.1333333333333,"FortNelson"
"02",1983,-16.6533333333333,"FortNelson"
"02",1984,-12.0033333333333,"FortNelson"
"02",1985,-12.3666666666667,"FortNelson"
"02",1986,69.9875166666667,"FortNelson"
"02",1987,-7.42944444444445,"FortNelson"
"02",1988,18.8652222222222,"FortNelson"
"02",1989,27.4345555555555,"FortNelson"
"02",1990,-19,"FortNelson"
"02",1991,38.2538722222223,"FortNelson"
"02",1992,68.000288888889,"FortNelson"
"02",1993,32.5333333333333,"FortNelson"
"02",1994,-15.6433333333333,"FortNelson"
"02",1995,4.30734444444456,"FortNelson"
"02",1996,-18.1666666666667,"FortNelson"
"02",1997,-Inf,"FortNelson"
"02",1998,-14.2,"FortNelson"
"02",1999,-14.6,"FortNelson"
"02",2000,19.1111111111111,"FortNelson"
"02",2001,-5.70999999999999,"FortNelson"
"02",2002,6.82855555555556,"FortNelson"
"02",2003,46.9368444444446,"FortNelson"
"02",2004,25.3832333333335,"FortNelson"
"02",2005,15.7767333333335,"FortNelson"
"02",2006,24.918,"FortNelson"
"02",2007,-9.33333333333333,"FortNelson"
"02",2008,0.230727777777875,"FortNelson"
"02",2009,-13.1766666666667,"FortNelson"
"02",2010,-14.3065555555556,"FortNelson"
"02",2011,4.321,"FortNelson"
"02",2012,18.932,"FortNelson"
"02",2013,33.7456666666667,"FortNelson"
"02",2014,-12.7333333333333,"FortNelson"
"02",2015,58.0288444444448,"FortNelson"
"02",2016,-12.402,"FortNelson"
"02",2017,-8.53333333333333,"FortNelson"
"02",2018,-14.5940222222222,"FortNelson"
"02",2019,-14.0433333333333,"FortNelson"
"02",2020,-14.9,"FortNelson"
"02",2021,-46.8027777777778,"FortNelson"
"02",2022,-9.2,"FortNelson"
"02",2023,-8.20999999999999,"FortNelson"
"02",2024,-5.9044666666665,"FortNelson"
"03",1938,-9.71298888888889,"FortNelson"
"03",1939,-7.65122222222223,"FortNelson"
"03",1940,-6.69748888888877,"FortNelson"
"03",1941,-12.3766666666667,"FortNelson"
"03",1942,-7.2,"FortNelson"
"03",1943,-10.2883333333333,"FortNelson"
"03",1944,58.22,"FortNelson"
"03",1945,-4.89377777777778,"FortNelson"
"03",1946,-13.3666666666667,"FortNelson"
"03",1947,63.2772000000001,"FortNelson"
"03",1948,-17.1766666666667,"FortNelson"
"03",1949,82.3314444444444,"FortNelson"
"03",1950,-19.4316666666667,"FortNelson"
"03",1951,-20.4216666666667,"FortNelson"
"03",1952,-10.9122666666666,"FortNelson"
"03",1953,-10.7883333333333,"FortNelson"
"03",1954,-13.1,"FortNelson"
"03",1955,-19.0216666666667,"FortNelson"
"03",1956,28.1250166666668,"FortNelson"
"03",1957,-21.88,"FortNelson"
"03",1958,-14.31,"FortNelson"
"03",1959,-12.2433333333333,"FortNelson"
"03",1960,-15.5,"FortNelson"
"03",1961,-20.1666666666667,"FortNelson"
"03",1962,-20.4216666666667,"FortNelson"
"03",1963,13.8233333333333,"FortNelson"
"03",1964,-14.8666666666667,"FortNelson"
"03",1965,89.3422222222222,"FortNelson"
"03",1966,25.1263333333333,"FortNelson"
"03",1967,-15.4333333333333,"FortNelson"
"03",1968,23.6202777777782,"FortNelson"
"03",1969,-12.455,"FortNelson"
"03",1970,-7.39555555555556,"FortNelson"
"03",1971,-12.7666666666667,"FortNelson"
"03",1972,-15.41,"FortNelson"
"03",1973,-6.02933333333333,"FortNelson"
"03",1974,-21.9216666666667,"FortNelson"
"03",1975,-11.8,"FortNelson"
"03",1976,-17.6,"FortNelson"
"03",1977,-7.93166666666665,"FortNelson"
"03",1978,-12.4883333333333,"FortNelson"
"03",1979,-11.1057722222221,"FortNelson"
"03",1980,-2.98658888888883,"FortNelson"
"03",1981,21.8675722222223,"FortNelson"
"03",1982,-13.1125555555556,"FortNelson"
"03",1983,-14.5666666666667,"FortNelson"
"03",1984,3.76613333333346,"FortNelson"
"03",1985,-2.40869999999992,"FortNelson"
"03",1986,-12.7333333333333,"FortNelson"
"03",1987,-6.75600000000001,"FortNelson"
"03",1988,1.84444444444444,"FortNelson"
"03",1989,-14.7035833333333,"FortNelson"
"03",1990,17.4431111111111,"FortNelson"
"03",1991,-16.3333333333333,"FortNelson"
"03",1992,18.1388888888889,"FortNelson"
"03",1993,-5.39606666666663,"FortNelson"
"03",1994,27.837838888889,"FortNelson"
"03",1995,-18.9,"FortNelson"
"03",1996,-15.8333333333333,"FortNelson"
"03",1997,-Inf,"FortNelson"
"03",1998,-16.4333333333333,"FortNelson"
"03",1999,9.02933333333333,"FortNelson"
"03",2000,0.30811111111111,"FortNelson"
"03",2001,-13.3316666666667,"FortNelson"
"03",2002,-17.2,"FortNelson"
"03",2003,-15.9083333333333,"FortNelson"
"03",2004,-8.058,"FortNelson"
"03",2005,14.9397777777778,"FortNelson"
"03",2006,-13.075,"FortNelson"
"03",2007,-20.7333333333333,"FortNelson"
"03",2008,-12.4333333333333,"FortNelson"
"03",2009,-18.31,"FortNelson"
"03",2010,1.24216666666671,"FortNelson"
"03",2011,-19.0883333333333,"FortNelson"
"03",2012,-12.0333333333333,"FortNelson"
"03",2013,-12.2,"FortNelson"
"03",2014,-15.6,"FortNelson"
"03",2015,19.4948888888889,"FortNelson"
"03",2016,60.802,"FortNelson"
"03",2017,-4.71239999999992,"FortNelson"
"03",2018,-6.76387222222217,"FortNelson"
"03",2019,101.984555555556,"FortNelson"
"03",2020,-13.655,"FortNelson"
"03",2021,-12.3,"FortNelson"
"03",2022,-12.3883333333333,"FortNelson"
"03",2023,-17.8666666666667,"FortNelson"
"03",2024,-8.28753333333328,"FortNelson"
"04",1938,-Inf,"FortNelson"
"04",1939,-2.78241666666662,"FortNelson"
"04",1940,-7.73333333333333,"FortNelson"
"04",1941,-4.464,"FortNelson"
"04",1942,17.255,"FortNelson"
"04",1943,26.2267833333334,"FortNelson"
"04",1944,9.25470555555562,"FortNelson"
"04",1945,-9.82166666666666,"FortNelson"
"04",1946,-18.8417777777778,"FortNelson"
"04",1947,-9.08833333333333,"FortNelson"
"04",1948,-16.055,"FortNelson"
"04",1949,-2.57019999999997,"FortNelson"
"04",1950,-11.5,"FortNelson"
"04",1951,-10.455,"FortNelson"
"04",1952,28.6598000000001,"FortNelson"
"04",1953,-10.3333333333333,"FortNelson"
"04",1954,-18.155,"FortNelson"
"04",1955,-10.6216666666667,"FortNelson"
"04",1956,-3.52477222222218,"FortNelson"
"04",1957,-11.4666666666667,"FortNelson"
"04",1958,-8.66666666666667,"FortNelson"
"04",1959,28.1493333333333,"FortNelson"
"04",1960,-10.39885,"FortNelson"
"04",1961,-12.876,"FortNelson"
"04",1962,-10.4437055555556,"FortNelson"
"04",1963,-14.81,"FortNelson"
"04",1964,-20.3648333333333,"FortNelson"
"04",1965,-5.13117777777774,"FortNelson"
"04",1966,16.1991111111111,"FortNelson"
"04",1967,-44.2323,"FortNelson"
"04",1968,-7.93333333333333,"FortNelson"
"04",1969,-9.47344444444444,"FortNelson"
"04",1970,-7.91148888888885,"FortNelson"
"04",1971,-13.9883333333333,"FortNelson"
"04",1972,-12.4,"FortNelson"
"04",1973,7.55777777777778,"FortNelson"
"04",1974,-13.355,"FortNelson"
"04",1975,-3.22744999999992,"FortNelson"
"04",1976,17.974,"FortNelson"
"04",1977,31.816,"FortNelson"
"04",1978,-9.663,"FortNelson"
"04",1979,-15.3666666666667,"FortNelson"
"04",1980,6.96422222222227,"FortNelson"
"04",1981,-7.43333333333333,"FortNelson"
"04",1982,-15.0666666666667,"FortNelson"
"04",1983,-10.755,"FortNelson"
"04",1984,-0.498766666666571,"FortNelson"
"04",1985,-6.84333333333332,"FortNelson"
"04",1986,-11.4883333333333,"FortNelson"
"04",1987,-3.06832777777773,"FortNelson"
"04",1988,-2.092,"FortNelson"
"04",1989,-9.20666666666667,"FortNelson"
"04",1990,19.2012222222222,"FortNelson"
"04",1991,-3.1048722222222,"FortNelson"
"04",1992,-7.8,"FortNelson"
"04",1993,5.79617777777787,"FortNelson"
"04",1994,4.91197777777782,"FortNelson"
"04",1995,-36.3207333333332,"FortNelson"
"04",1996,-36.1174666666666,"FortNelson"
"04",1997,-Inf,"FortNelson"
"04",1998,10.48025,"FortNelson"
"04",1999,2.98222222222223,"FortNelson"
"04",2000,-8.46666666666667,"FortNelson"
"04",2001,-9.50399999999988,"FortNelson"
"04",2002,-18.6333333333333,"FortNelson"
"04",2003,-16.11,"FortNelson"
"04",2004,17.3777777777778,"FortNelson"
"04",2005,24.448,"FortNelson"
"04",2006,-1.25288888888888,"FortNelson"
"04",2007,4.985,"FortNelson"
"04",2008,-12.4666666666667,"FortNelson"
"04",2009,-9.86666666666667,"FortNelson"
"04",2010,44.6587166666667,"FortNelson"
"04",2011,-8.9,"FortNelson"
"04",2012,-8.53333333333333,"FortNelson"
"04",2013,-14.855,"FortNelson"
"04",2014,-16.1453444444444,"FortNelson"
"04",2015,10.6566666666667,"FortNelson"
"04",2016,42.3047388888889,"FortNelson"
"04",2017,3.15666666666667,"FortNelson"
"04",2018,-12.955,"FortNelson"
"04",2019,-5.16405555555551,"FortNelson"
"04",2020,21.835,"FortNelson"
"04",2021,-0.50988888888877,"FortNelson"
"04",2022,-Inf,"FortNelson"
"04",2023,2.23299999999999,"FortNelson"
"04",2024,-5.73343333333329,"FortNelson"
"05",1938,19.396,"FortNelson"
"05",1939,0.593111111111109,"FortNelson"
"05",1940,-7.92166666666666,"FortNelson"
"05",1941,-7.13333333333333,"FortNelson"
"05",1942,-6.74,"FortNelson"
"05",1943,-7.26032222222221,"FortNelson"
"05",1944,-3.52333333333333,"FortNelson"
"05",1945,-3.03117222222218,"FortNelson"
"05",1946,14.7734777777778,"FortNelson"
"05",1947,-9.5,"FortNelson"
"05",1948,28.7033333333333,"FortNelson"
"05",1949,3.22493333333346,"FortNelson"
"05",1950,5.65071111111118,"FortNelson"
"05",1951,4.57783333333338,"FortNelson"
"05",1952,-1.11866666666668,"FortNelson"
"05",1953,-8.1,"FortNelson"
"05",1954,-16.6038888888889,"FortNelson"
"05",1955,-13.26,"FortNelson"
"05",1956,-9.03166666666665,"FortNelson"
"05",1957,-10.3983333333333,"FortNelson"
"05",1958,1.3186111111112,"FortNelson"
"05",1959,29.1713333333333,"FortNelson"
"05",1960,-7.23333333333333,"FortNelson"
"05",1961,17.8407000000001,"FortNelson"
"05",1962,-11.5983333333333,"FortNelson"
"05",1963,-1.49055555555553,"FortNelson"
"05",1964,-10.5,"FortNelson"
"05",1965,-10.265,"FortNelson"
"05",1966,84.9469000000001,"FortNelson"
"05",1967,-12.8175055555555,"FortNelson"
"05",1968,1.77798333333338,"FortNelson"
"05",1969,-2.96773333333322,"FortNelson"
"05",1970,-8.68833333333333,"FortNelson"
"05",1971,22.5586222222224,"FortNelson"
"05",1972,24.3900722222223,"FortNelson"
"05",1973,12.4155555555555,"FortNelson"
"05",1974,-10.1766666666667,"FortNelson"
"05",1975,7.10990000000013,"FortNelson"
"05",1976,11.1377777777778,"FortNelson"
"05",1977,-5.81423333333328,"FortNelson"
"05",1978,-7.93333333333333,"FortNelson"
"05",1979,-9.655,"FortNelson"
"05",1980,33.145,"FortNelson"
"05",1981,4.95824444444447,"FortNelson"
"05",1982,-9.92166666666666,"FortNelson"
"05",1983,57.8355555555556,"FortNelson"
"05",1984,-7.56666666666667,"FortNelson"
"05",1985,-7.63333333333333,"FortNelson"
"05",1986,-10.4666666666667,"FortNelson"
"05",1987,-6.455,"FortNelson"
"05",1988,-7.55797777777766,"FortNelson"
"05",1989,5.12403333333338,"FortNelson"
"05",1990,-0.969333333333313,"FortNelson"
"05",1991,-5.22689999999998,"FortNelson"
"05",1992,-4.78947777777768,"FortNelson"
"05",1993,1.22944444444444,"FortNelson"
"05",1994,-6.00999999999999,"FortNelson"
"05",1995,4.89411111111111,"FortNelson"
"05",1996,-18.8972555555555,"FortNelson"
"05",1997,-Inf,"FortNelson"
"05",1998,9.725488888889,"FortNelson"
"05",1999,-7.83288888888887,"FortNelson"
"05",2000,-8.83333333333333,"FortNelson"
"05",2001,-7.888,"FortNelson"
"05",2002,-15.2666666666667,"FortNelson"
"05",2003,4.96,"FortNelson"
"05",2004,-9.03613333333332,"FortNelson"
"05",2005,31.5155611111111,"FortNelson"
"05",2006,-6.783,"FortNelson"
"05",2007,-6.86666666666667,"FortNelson"
"05",2008,-5.63244444444444,"FortNelson"
"05",2009,-9.93333333333333,"FortNelson"
"05",2010,-7.76666666666667,"FortNelson"
"05",2011,-3.04500000000001,"FortNelson"
"05",2012,-7.21066666666667,"FortNelson"
"05",2013,-16.6883333333333,"FortNelson"
"05",2014,-8.99897777777777,"FortNelson"
"05",2015,17.4446333333334,"FortNelson"
"05",2016,48.8271111111111,"FortNelson"
"05",2017,1.30555555555556,"FortNelson"
"05",2018,11.5093333333333,"FortNelson"
"05",2019,-Inf,"FortNelson"
"05",2020,-Inf,"FortNelson"
"05",2021,-Inf,"FortNelson"
"05",2022,-17.3495055555556,"FortNelson"
"05",2023,23.0596722222224,"FortNelson"
"05",2024,-Inf,"FortNelson"
"06",1938,-4.67666666666666,"FortNelson"
"06",1939,-6.455,"FortNelson"
"06",1940,-7.54049999999999,"FortNelson"
"06",1941,-Inf,"FortNelson"
"06",1942,25.4096333333334,"FortNelson"
"06",1943,-11.0944055555555,"FortNelson"
"06",1944,-5.20999999999999,"FortNelson"
"06",1945,-5.25329444444444,"FortNelson"
"06",1946,-Inf,"FortNelson"
"06",1947,-6.10999999999999,"FortNelson"
"06",1948,4.70766666666668,"FortNelson"
"06",1949,-7.07666666666666,"FortNelson"
"06",1950,40.2916,"FortNelson"
"06",1951,-8.51,"FortNelson"
"06",1952,-6.54333333333333,"FortNelson"
"06",1953,-2.42400000000001,"FortNelson"
"06",1954,-2.53745555555552,"FortNelson"
"06",1955,38.1392,"FortNelson"
"06",1956,-6.27666666666666,"FortNelson"
"06",1957,-6.40999999999999,"FortNelson"
"06",1958,10.9502166666667,"FortNelson"
"06",1959,-8.82166666666666,"FortNelson"
"06",1960,-9.22166666666666,"FortNelson"
"06",1961,2.8855000000001,"FortNelson"
"06",1962,-6.67666666666666,"FortNelson"
"06",1963,-7.06961111111107,"FortNelson"
"06",1964,-4.19139999999999,"FortNelson"
"06",1965,1.22676666666672,"FortNelson"
"06",1966,-5.21022222222222,"FortNelson"
"06",1967,0.739555555555553,"FortNelson"
"06",1968,-6.72166666666666,"FortNelson"
"06",1969,14.4896666666667,"FortNelson"
"06",1970,24.5177777777778,"FortNelson"
"06",1971,-4.80878888888887,"FortNelson"
"06",1972,-2.57464999999997,"FortNelson"
"06",1973,-6.04333333333333,"FortNelson"
"06",1974,-6.04333333333333,"FortNelson"
"06",1975,10.4852333333334,"FortNelson"
"06",1976,-5.89906666666663,"FortNelson"
"06",1977,3.26627777777781,"FortNelson"
"06",1978,-3.08111111111113,"FortNelson"
"06",1979,-6.2669444444444,"FortNelson"
"06",1980,-4.3371611111111,"FortNelson"
"06",1981,-4.88833333333333,"FortNelson"
"06",1982,7.72603333333335,"FortNelson"
"06",1983,-1.55608333333332,"FortNelson"
"06",1984,-5.70999999999999,"FortNelson"
"06",1985,-5.42166666666666,"FortNelson"
"06",1986,-5.76666666666667,"FortNelson"
"06",1987,-2.87628333333331,"FortNelson"
"06",1988,-4.95055555555555,"FortNelson"
"06",1989,16.7937777777778,"FortNelson"
"06",1990,-4.92166666666666,"FortNelson"
"06",1991,-3.02599444444443,"FortNelson"
"06",1992,3.0977777777778,"FortNelson"
"06",1993,-1.27258888888883,"FortNelson"
"06",1994,-2.73303888888887,"FortNelson"
"06",1995,2.35366666666668,"FortNelson"
"06",1996,-Inf,"FortNelson"
"06",1997,-5.74876666666666,"FortNelson"
"06",1998,10.5781,"FortNelson"
"06",1999,20.6613166666667,"FortNelson"
"06",2000,-6.37666666666666,"FortNelson"
"06",2001,-4.82166666666662,"FortNelson"
"06",2002,-4.62166666666666,"FortNelson"
"06",2003,-5.82329999999999,"FortNelson"
"06",2004,3.3891666666667,"FortNelson"
"06",2005,-5.82166666666666,"FortNelson"
"06",2006,9.43644444444444,"FortNelson"
"06",2007,14.2243333333334,"FortNelson"
"06",2008,-5.39556666666666,"FortNelson"
"06",2009,-4.92827222222221,"FortNelson"
"06",2010,-4.02989999999997,"FortNelson"
"06",2011,-5.26666666666667,"FortNelson"
"06",2012,-5.40999999999999,"FortNelson"
"06",2013,-23.8882777777778,"FortNelson"
"06",2014,-2.54405555555554,"FortNelson"
"06",2015,6.01499999999999,"FortNelson"
"06",2016,10.5780000000001,"FortNelson"
"06",2017,2.0694666666667,"FortNelson"
"06",2018,40.9452888888889,"FortNelson"
"06",2019,-Inf,"FortNelson"
"06",2020,-1.47402222222219,"FortNelson"
"06",2021,77.6776,"FortNelson"
"06",2022,-4.99613333333332,"FortNelson"
"06",2023,-2.94933333333331,"FortNelson"
"06",2024,-Inf,"FortNelson"
"07",1938,-4.68833333333333,"FortNelson"
"07",1939,0.394888888888888,"FortNelson"
"07",1940,-4.66666666666666,"FortNelson"
"07",1941,-6.66666666666666,"FortNelson"
"07",1942,4.91790000000001,"FortNelson"
"07",1943,-5.28833333333333,"FortNelson"
"07",1944,-4.4,"FortNelson"
"07",1945,-4.02414999999997,"FortNelson"
"07",1946,-4.66666666666667,"FortNelson"
"07",1947,-0.87733333333333,"FortNelson"
"07",1948,-3.33781111111108,"FortNelson"
"07",1949,1.37053333333342,"FortNelson"
"07",1950,2.63611111111111,"FortNelson"
"07",1951,-5.2,"FortNelson"
"07",1952,-1.1441111111111,"FortNelson"
"07",1953,3.57019444444456,"FortNelson"
"07",1954,-4.22166666666666,"FortNelson"
"07",1955,-2.98796666666665,"FortNelson"
"07",1956,-3.82867222222219,"FortNelson"
"07",1957,-5.46666666666667,"FortNelson"
"07",1958,-2.72333333333333,"FortNelson"
"07",1959,0.25176666666677,"FortNelson"
"07",1960,-4.06322222222222,"FortNelson"
"07",1961,4.5614777777778,"FortNelson"
"07",1962,-3.325,"FortNelson"
"07",1963,0.951999999999997,"FortNelson"
"07",1964,4.7568888888889,"FortNelson"
"07",1965,8.54551666666669,"FortNelson"
"07",1966,-2.34446666666663,"FortNelson"
"07",1967,-5.22166666666666,"FortNelson"
"07",1968,12.1355555555556,"FortNelson"
"07",1969,-4.98833333333333,"FortNelson"
"07",1970,-2.43755555555555,"FortNelson"
"07",1971,9.26111111111112,"FortNelson"
"07",1972,-4.82025555555555,"FortNelson"
"07",1973,-5.23333333333333,"FortNelson"
"07",1974,-5.48833333333333,"FortNelson"
"07",1975,15.8200722222223,"FortNelson"
"07",1976,-5.3,"FortNelson"
"07",1977,-5.66666666666667,"FortNelson"
"07",1978,-4.86555555555556,"FortNelson"
"07",1979,-1.00932222222219,"FortNelson"
"07",1980,-3.255,"FortNelson"
"07",1981,12.7747388888889,"FortNelson"
"07",1982,-1.1,"FortNelson"
"07",1983,-2.99989999999997,"FortNelson"
"07",1984,-2.65633333333333,"FortNelson"
"07",1985,-1.16,"FortNelson"
"07",1986,-2.21377777777775,"FortNelson"
"07",1987,-4.5,"FortNelson"
"07",1988,-5.19839999999996,"FortNelson"
"07",1989,3.28433333333339,"FortNelson"
"07",1990,-0.83933333333333,"FortNelson"
"07",1991,-1.36355555555555,"FortNelson"
"07",1992,-4.53333333333333,"FortNelson"
"07",1993,-5.8,"FortNelson"
"07",1994,8.48244444444445,"FortNelson"
"07",1995,-3.32166666666666,"FortNelson"
"07",1996,-Inf,"FortNelson"
"07",1997,-5.86499999999998,"FortNelson"
"07",1998,9.17222222222223,"FortNelson"
"07",1999,-4.85499999999999,"FortNelson"
"07",2000,-4.36666666666666,"FortNelson"
"07",2001,-4.06666666666666,"FortNelson"
"07",2002,-3.10688888888889,"FortNelson"
"07",2003,-1.5398444444444,"FortNelson"
"07",2004,4.76777777777777,"FortNelson"
"07",2005,-5.4,"FortNelson"
"07",2006,5.16199999999999,"FortNelson"
"07",2007,16.3080611111112,"FortNelson"
"07",2008,-4.73333333333333,"FortNelson"
"07",2009,4.57333333333333,"FortNelson"
"07",2010,-3.46666666666667,"FortNelson"
"07",2011,-4.73333333333333,"FortNelson"
"07",2012,1.29155555555557,"FortNelson"
"07",2013,-3.56666666666667,"FortNelson"
"07",2014,13.2924000000001,"FortNelson"
"07",2015,-0.716099999999988,"FortNelson"
"07",2016,-1.27833333333333,"FortNelson"
"07",2017,-5.72258333333332,"FortNelson"
"07",2018,13.3657361111112,"FortNelson"
"07",2019,-Inf,"FortNelson"
"07",2020,-1.1441111111111,"FortNelson"
"07",2021,3.3207777777778,"FortNelson"
"07",2022,-4.08869444444444,"FortNelson"
"07",2023,3.5849333333334,"FortNelson"
"08",1938,11.1752000000001,"FortNelson"
"08",1939,-1.16111111111111,"FortNelson"
"08",1940,-2.4,"FortNelson"
"08",1941,-2.24886666666666,"FortNelson"
"08",1942,-1.30466666666667,"FortNelson"
"08",1943,-3.06666666666667,"FortNelson"
"08",1944,-0.938666666666666,"FortNelson"
"08",1945,-1.43244444444443,"FortNelson"
"08",1946,2.15083333333336,"FortNelson"
"08",1947,-4.688,"FortNelson"
"08",1948,3.57755555555555,"FortNelson"
"08",1949,0.190333333333336,"FortNelson"
"08",1950,-5.4,"FortNelson"
"08",1951,-2.77666666666665,"FortNelson"
"08",1952,-2.13333333333333,"FortNelson"
"08",1953,5.38187222222226,"FortNelson"
"08",1954,-1.47666666666666,"FortNelson"
"08",1955,3.65399999999999,"FortNelson"
"08",1956,-2.74211111111111,"FortNelson"
"08",1957,0.122666666666666,"FortNelson"
"08",1958,-1.25896666666666,"FortNelson"
"08",1959,-5.65499999999999,"FortNelson"
"08",1960,-2.11933333333333,"FortNelson"
"08",1961,-0.44489444444443,"FortNelson"
"08",1962,-3.53333333333333,"FortNelson"
"08",1963,2.52911111111111,"FortNelson"
"08",1964,-3.76666666666667,"FortNelson"
"08",1965,-0.301511111111092,"FortNelson"
"08",1966,-2.61422222222222,"FortNelson"
"08",1967,4.17155555555556,"FortNelson"
"08",1968,-3.53333333333333,"FortNelson"
"08",1969,-2.93333333333333,"FortNelson"
