x,y,SPEED_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,STATION_NAME,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,LOCAL_DAY,MIN_TEMPERATURE_FLAG,ID,LOCAL_MONTH,TOTAL_SNOW_FLAG,PROVINCE_CODE,TOTAL_SNOW,LOCAL_YEAR,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,SNOW_ON_GROUND
-119.3777778,49.95611111,0,45,,,2005-02-21 0:00,0,77,,,,,KELOWNA AWOS,0,,,3.7,,22.5,21,,1123965.2005.2.21,2,M,BC,,2005,,M,,-4.5,-12.7,1123965,0.5,
-119.3777778,49.95611111,0,40,,,2005-02-22 0:00,0,77,,,,,KELOWNA AWOS,0,,,5.4,,21,22,,1123965.2005.2.22,2,M,BC,,2005,,M,,-3,-11.4,1123965,0.5,
-119.3777778,49.95611111,0,39,,,2005-02-23 0:00,0,77,,,,,KELOWNA AWOS,0,,,6.8,,19.9,23,,1123965.2005.2.23,2,M,BC,,2005,,M,,-1.9,-10.6,1123965,0.5,
-119.3777778,49.95611111,0,30,,,2005-02-24 0:00,0,77,,,,,KELOWNA AWOS,0,,,10.1,,18.1,24,,1123965.2005.2.24,2,M,BC,,2005,,M,,-0.1,-10.2,1123965,0.5,
-119.3777778,49.95611111,0,34,,,2005-02-25 0:00,0,75,,,,,KELOWNA AWOS,0,,,9.8,,17.5,25,,1123965.2005.2.25,2,M,BC,,2005,,M,,0.5,-8.8,1123965,0.5,
-119.3777778,49.95611111,0,38,,,2005-02-26 0:00,0,78,,,,,KELOWNA AWOS,0,,,9.6,,17.4,26,,1123965.2005.2.26,2,M,BC,,2005,,M,,0.6,-8.5,1123965,0.5,
-119.3777778,49.95611111,0,37,,,2005-02-27 0:00,0,85,,,,,KELOWNA AWOS,0,,,11.5,,16.1,27,,1123965.2005.2.27,2,M,BC,,2005,,M,,1.9,-7.8,1123965,0.5,
-119.3777778,49.95611111,0,39,,,2005-02-28 0:00,0,78,,,,,KELOWNA AWOS,0,,,9.5,,16.7,28,,1123965.2005.2.28,2,M,BC,,2005,,M,,1.3,-6.9,1123965,0.5,
-119.3777778,49.95611111,0,50,,,2005-03-01 0:00,0,82,,,,,KELOWNA AWOS,0,,,11.7,,13.4,1,,1123965.2005.3.1,3,M,BC,,2005,,M,,4.6,-2.6,1123965,0,
-119.3777778,49.95611111,0,,,,2005-03-02 0:00,0,,,,,,KELOWNA AWOS,0,,,12.7,,13.9,2,,1123965.2005.3.2,3,M,BC,,2005,,M,,4.1,-4.5,1123965,0,
-119.3777778,49.95611111,0,39,,,2005-03-03 0:00,0,81,,,,,KELOWNA AWOS,0,,,13.5,,13.9,3,,1123965.2005.3.3,3,M,BC,,2005,,M,,4.1,-5.3,1123965,0.5,
-119.3777778,49.95611111,0,42,,,2005-03-04 0:00,0,81,,,,,KELOWNA AWOS,0,,,13.4,,14.1,4,,1123965.2005.3.4,3,M,BC,,2005,,M,,3.9,-5.6,1123965,0,
-119.3777778,49.95611111,41,37,,,2005-03-05 0:00,0,75,,,,,KELOWNA AWOS,2,,,14.4,,12.6,5,,1123965.2005.3.5,3,M,BC,,2005,,M,,5.4,-3.7,1123965,0.5,
-119.3777778,49.95611111,52,31,,,2005-03-06 0:00,0,72,,,,,KELOWNA AWOS,15,,,14,,12.3,6,,1123965.2005.3.6,3,M,BC,,2005,,M,,5.7,-2.7,1123965,0.5,
-119.3777778,49.95611111,50,31,,,2005-03-07 0:00,0,82,,,,,KELOWNA AWOS,23,,,17.8,,8.1,7,,1123965.2005.3.7,3,M,BC,,2005,,M,,9.9,2,1123965,1,
-119.3777778,49.95611111,0,51,,,2005-03-08 0:00,0,72,,,,,KELOWNA AWOS,0,,,9.8,,13.8,8,,1123965.2005.3.8,3,M,BC,,2005,,M,,4.2,-1.5,1123965,0,
-119.3777778,49.95611111,0,37,,,2005-03-09 0:00,0,77,,,,,KELOWNA AWOS,0,,,17.8,,9.2,9,,1123965.2005.3.9,3,M,BC,,2005,,M,,8.8,-0.2,1123965,0.5,
-119.3777778,49.95611111,0,39,,,2005-03-10 0:00,0,75,,,,,KELOWNA AWOS,0,,,15.9,,12.3,10,,1123965.2005.3.10,3,M,BC,,2005,,M,,5.7,-4.5,1123965,0.5,
-119.3777778,49.95611111,41,48,,,2005-03-11 0:00,0,81,,,,,KELOWNA AWOS,35,,,14.1,,10.6,11,,1123965.2005.3.11,3,M,BC,,2005,,M,,7.4,0.7,1123965,0.5,
-119.3777778,49.95611111,33,24,,,2005-03-12 0:00,0,80,,,,,KELOWNA AWOS,1,,,13.5,,13.9,12,,1123965.2005.3.12,3,M,BC,,2005,,M,,4.1,-5.3,1123965,0.5,
-119.3777778,49.95611111,32,22,,,2005-03-13 0:00,0,72,,,,,KELOWNA AWOS,36,,,14.8,,13.9,13,,1123965.2005.3.13,3,M,BC,,2005,,M,,4.1,-6.6,1123965,0.5,
-119.3777778,49.95611111,0,27,,,2005-03-14 0:00,0,70,,,,,KELOWNA AWOS,0,,,14.1,,13.9,14,,1123965.2005.3.14,3,M,BC,,2005,,M,,4.1,-6,1123965,0.5,
-119.3777778,49.95611111,35,34,,,2005-03-15 0:00,0,71,,,,,KELOWNA AWOS,2,,,13.4,,13.5,15,,1123965.2005.3.15,3,M,BC,,2005,,M,,4.5,-4.5,1123965,0.5,
-119.3777778,49.95611111,33,,,,2005-03-16 0:00,0,,,,,,KELOWNA AWOS,23,,,10,,11.7,16,,1123965.2005.3.16,3,M,BC,,2005,,M,,6.3,2.5,1123965,2.5,
-119.3777778,49.95611111,0,31,,,2005-03-17 0:00,0,98,,,,,KELOWNA AWOS,0,,,8.5,,15.4,17,,1123965.2005.3.17,3,M,BC,,2005,,M,,2.6,-3.3,1123965,0.5,
-119.3777778,49.95611111,0,37,,,2005-03-18 0:00,0,81,,,,,KELOWNA AWOS,0,,,9.5,,14,18,,1123965.2005.3.18,3,M,BC,,2005,,M,,4,-1.6,1123965,0,
-119.3777778,49.95611111,35,51,,,2005-03-19 0:00,0,89,,,,,KELOWNA AWOS,35,,,6.8,,14.1,19,,1123965.2005.3.19,3,M,BC,,2005,,M,,3.9,0.9,1123965,0,
-119.3777778,49.95611111,50,49,,,2005-03-20 0:00,0,99,,,,,KELOWNA AWOS,18,,,12.3,,12.8,20,,1123965.2005.3.20,3,M,BC,,2005,,M,,5.2,-2,1123965,0.5,
-119.3777778,49.95611111,67,37,,,2005-03-21 0:00,0,96,,,,,KELOWNA AWOS,24,,,10.5,,14,21,,1123965.2005.3.21,3,M,BC,,2005,,M,,4,-2.6,1123965,3,
-119.3777778,49.95611111,41,43,,,2005-03-22 0:00,0,94,,,,,KELOWNA AWOS,35,,,9,,17.2,22,,1123965.2005.3.22,3,M,BC,,2005,,M,,0.8,-7.5,1123965,0,
-119.3777778,49.95611111,50,35,,,2005-03-23 0:00,0,87,,,,,KELOWNA AWOS,36,,,6.7,,17.9,23,,1123965.2005.3.23,3,M,BC,,2005,,M,,0.1,-6.6,1123965,0,
-119.3777778,49.95611111,0,35,,,2005-03-24 0:00,0,81,,,,,KELOWNA AWOS,0,,,8.2,,15,24,,1123965.2005.3.24,3,M,BC,,2005,,M,,3,-2.3,1123965,0,
-119.3777778,49.95611111,0,28,,,2005-03-25 0:00,0,82,,,,,KELOWNA AWOS,0,,,12.7,,11.8,25,,1123965.2005.3.25,3,M,BC,,2005,,M,,6.2,-0.4,1123965,0.5,
-119.3777778,49.95611111,61,44,,,2005-03-26 0:00,0,76,,,,,KELOWNA AWOS,14,,,9,,11.3,26,,1123965.2005.3.26,3,M,BC,,2005,,M,,6.7,4.3,1123965,0.5,
-119.3777778,49.95611111,0,79,,,2005-03-27 0:00,0,98,,,,,KELOWNA AWOS,0,,,7.1,,12.7,27,,1123965.2005.3.27,3,M,BC,,2005,,M,,5.3,3.5,1123965,7,
-119.3777778,49.95611111,41,43,,,2005-03-28 0:00,0,100,,,,,KELOWNA AWOS,27,,,12.1,,12.5,28,,1123965.2005.3.28,3,M,BC,,2005,,M,,5.5,-1.1,1123965,1.5,
-119.3777778,49.95611111,0,58,,,2005-03-29 0:00,0,92,,,,,KELOWNA AWOS,0,,,9,,15.6,29,,1123965.2005.3.29,3,M,BC,,2005,,M,,2.4,-4.2,1123965,1,
-119.3777778,49.95611111,32,34,,,2005-03-30 0:00,0,85,,,,,KELOWNA AWOS,21,,,10.4,,11.7,30,,1123965.2005.3.30,3,M,BC,,2005,,M,,6.3,2.1,1123965,0.5,
-119.3777778,49.95611111,37,45,,,2005-03-31 0:00,0,83,,,,,KELOWNA AWOS,2,,,8.9,,13.8,31,,1123965.2005.3.31,3,M,BC,,2005,,M,,4.2,-0.6,1123965,0,
-119.3777778,49.95611111,56,31,,,2005-04-01 0:00,0,84,,,,,KELOWNA AWOS,25,,,13.9,,9.8,1,,1123965.2005.4.1,4,M,BC,,2005,,M,,8.2,2.5,1123965,1,
-119.3777778,49.95611111,0,31,,,2005-04-02 0:00,0,76,,,,,KELOWNA AWOS,0,,,10.6,,14,2,,1123965.2005.4.2,4,M,BC,,2005,,M,,4,-2.6,1123965,0.5,
-119.3777778,49.95611111,0,44,,,2005-04-03 0:00,0,86,,,,,KELOWNA AWOS,0,,,12.6,,10.9,3,,1123965.2005.4.3,4,M,BC,,2005,,M,,7.1,1.5,1123965,0.5,
-119.3777778,49.95611111,33,23,,,2005-04-04 0:00,0,92,,,,,KELOWNA AWOS,27,,,13.2,,11.9,4,,1123965.2005.4.4,4,M,BC,,2005,,M,,6.1,-1,1123965,1,
-119.3777778,49.95611111,0,,,,2005-04-05 0:00,0,,,,,,KELOWNA AWOS,0,,M,13.2,,13.7,5,,1123965.2005.4.5,4,M,BC,,2005,,M,,4.3,-4.7,1123965,,
-119.3777778,49.95611111,37,39,,,2005-04-06 0:00,0,80,,,,,KELOWNA AWOS,15,,,16.5,,7.1,6,,1123965.2005.4.6,4,M,BC,,2005,,M,,10.9,5.3,1123965,0,
-119.3777778,49.95611111,46,53,,,2005-04-07 0:00,0,85,,,,,KELOWNA AWOS,31,,,14.8,,8.7,7,,1123965.2005.4.7,4,M,BC,,2005,,M,,9.3,3.8,1123965,1,
-119.3777778,49.95611111,0,30,,,2005-04-08 0:00,0,85,,,,,KELOWNA AWOS,0,,,13.3,,10.5,8,,1123965.2005.4.8,4,M,BC,,2005,,M,,7.5,1.6,1123965,0,
-119.3777778,49.95611111,39,26,,,2005-04-09 0:00,0,78,,,,,KELOWNA AWOS,22,,,14.6,,12.1,9,,1123965.2005.4.9,4,M,BC,,2005,,M,,5.9,-2.8,1123965,0.5,
-119.3777778,49.95611111,0,31,,,2005-04-10 0:00,0,82,,,,,KELOWNA AWOS,0,,,13.7,,13.7,10,,1123965.2005.4.10,4,M,BC,,2005,,M,,4.3,-5.2,1123965,0.5,
-119.3777778,49.95611111,41,28,,,2005-04-11 0:00,0,91,,,,,KELOWNA AWOS,15,,,12.5,,10.7,11,,1123965.2005.4.11,4,M,BC,,2005,,M,,7.3,2.1,1123965,1.5,
-119.3777778,49.95611111,37,35,,,2005-04-12 0:00,0,87,,,,,KELOWNA AWOS,22,,,13.1,,13,12,,1123965.2005.4.12,4,M,BC,,2005,,M,,5,-3.1,1123965,0,
-119.3777778,49.95611111,32,33,,,2005-04-13 0:00,0,90,,,,,KELOWNA AWOS,15,,,12.9,,12.3,13,,1123965.2005.4.13,4,M,BC,,2005,,M,,5.7,-1.5,1123965,1,
-119.3777778,49.95611111,46,22,,,2005-04-14 0:00,0,83,,,,,KELOWNA AWOS,19,,,14.4,,13.6,14,,1123965.2005.4.14,4,M,BC,,2005,,M,,4.4,-5.6,1123965,0,
-119.3777778,49.95611111,33,40,,,2005-04-15 0:00,0,79,,,,,KELOWNA AWOS,15,,,10.5,,15.6,15,,1123965.2005.4.15,4,M,BC,,2005,,M,,2.4,-5.8,1123965,0,
-119.3777778,49.95611111,0,60,,,2005-04-16 0:00,0,91,,,,,KELOWNA AWOS,0,,,13.6,,9.9,16,,1123965.2005.4.16,4,M,BC,,2005,,M,,8.1,2.5,1123965,3.5,
-119.3777778,49.95611111,32,31,,,2005-04-17 0:00,0,87,,,,,KELOWNA AWOS,30,,,13.5,,12.7,17,,1123965.2005.4.17,4,M,BC,,2005,,M,,5.3,-3,1123965,1,
-119.3777778,49.95611111,35,29,,,2005-04-18 0:00,0,86,,,,,KELOWNA AWOS,34,,,16.3,,10.8,18,,1123965.2005.4.18,4,M,BC,,2005,,M,,7.2,-1.9,1123965,0,
-119.3777778,49.95611111,39,21,,,2005-04-19 0:00,0,85,,,,,KELOWNA AWOS,33,,,19.2,,10.5,19,,1123965.2005.4.19,4,M,BC,,2005,,M,,7.5,-4.3,1123965,0,
-119.3777778,49.95611111,37,28,,,2005-04-20 0:00,0,82,,,,,KELOWNA AWOS,35,,,22.8,,8.6,20,,1123965.2005.4.20,4,M,BC,,2005,,M,,9.4,-4.1,1123965,0.5,
-119.3777778,49.95611111,0,32,,,2005-04-21 0:00,0,86,,,,,KELOWNA AWOS,0,,,24.3,,5.9,21,,1123965.2005.4.21,4,M,BC,,2005,,M,,12.1,-0.1,1123965,0.5,
-119.3777778,49.95611111,0,23,,,2005-04-22 0:00,0,78,,,,,KELOWNA AWOS,0,,,23.9,,4.7,22,,1123965.2005.4.22,4,M,BC,,2005,,M,,13.3,2.7,1123965,0.5,
-119.3777778,49.95611111,0,26,,,2005-04-23 0:00,0,83,,,,,KELOWNA AWOS,0,,,24.9,,4.9,23,,1123965.2005.4.23,4,M,BC,,2005,,M,,13.1,1.3,1123965,0.5,
-119.3777778,49.95611111,35,29,,,2005-04-24 0:00,0,86,,,,,KELOWNA AWOS,34,,,25,,4,24,,1123965.2005.4.24,4,M,BC,,2005,,M,,14,2.9,1123965,0.5,
-119.3777778,49.95611111,0,24,,,2005-04-25 0:00,0,82,,,,,KELOWNA AWOS,0,,,25.7,,4.8,25,,1123965.2005.4.25,4,M,BC,,2005,,M,,13.2,0.7,1123965,0.5,
-119.3777778,49.95611111,39,29,,,2005-04-26 0:00,0,84,,,,,KELOWNA AWOS,3,,,26,,4,26,,1123965.2005.4.26,4,M,BC,,2005,,M,,14,2,1123965,0.5,
-119.3777778,49.95611111,46,14,,,2005-04-27 0:00,0,52,,,,,KELOWNA AWOS,35,,,20.7,,6.7,27,,1123965.2005.4.27,4,M,BC,,2005,,M,,11.3,1.8,1123965,0,
-119.3777778,49.95611111,39,17,,,2005-04-28 0:00,0,71,,,,,KELOWNA AWOS,35,,,15.9,,12.5,28,,1123965.2005.4.28,4,M,BC,,2005,,M,,5.5,-5,1123965,0.5,
-119.3777778,49.95611111,35,17,,,2005-04-29 0:00,0,71,,,,,KELOWNA AWOS,34,,,15.4,,13.2,29,,1123965.2005.4.29,4,M,BC,,2005,,M,,4.8,-5.8,1123965,0.5,
-119.3777778,49.95611111,0,19,,,2005-04-30 0:00,0,73,,,,,KELOWNA AWOS,0,,,17.6,,12,30,,1123965.2005.4.30,4,M,BC,,2005,,M,,6,-5.7,1123965,1,
-119.3777778,49.95611111,32,25,,,2005-05-01 0:00,0,66,,,,,KELOWNA AWOS,18,,,21.2,,6.3,1,,1123965.2005.5.1,5,M,BC,,2005,,M,,11.7,2.2,1123965,0.5,
-119.3777778,49.95611111,0,30,,,2005-05-02 0:00,0,80,,,,,KELOWNA AWOS,0,,,21.2,,6.5,2,,1123965.2005.5.2,5,M,BC,,2005,,M,,11.5,1.8,1123965,0.5,
-119.3777778,49.95611111,0,36,,,2005-05-03 0:00,0,84,,,,,KELOWNA AWOS,0,,,20.4,,5,3,,1123965.2005.5.3,5,M,BC,,2005,,M,,13,5.6,1123965,0,
-119.3777778,49.95611111,0,49,,,2005-05-04 0:00,0,86,,,,,KELOWNA AWOS,0,,,19.9,,5.7,4,,1123965.2005.5.4,5,M,BC,,2005,,M,,12.3,4.7,1123965,0.5,
-119.3777778,49.95611111,0,46,,,2005-05-05 0:00,0,90,,,,,KELOWNA AWOS,0,,,21.5,,4.9,5,,1123965.2005.5.5,5,M,BC,,2005,,M,,13.1,4.6,1123965,0.5,
-119.3777778,49.95611111,35,31,,,2005-05-06 0:00,0,88,,,,,KELOWNA AWOS,34,,,22.2,,4.5,6,,1123965.2005.5.6,5,M,BC,,2005,,M,,13.5,4.8,1123965,0.5,
-119.3777778,49.95611111,0,26,,,2005-05-07 0:00,0,85,,,,,KELOWNA AWOS,0,,,21.5,,6.8,7,,1123965.2005.5.7,5,M,BC,,2005,,M,,11.2,0.9,1123965,0.5,
-119.3777778,49.95611111,33,53,,,2005-05-08 0:00,0,90,,,,,KELOWNA AWOS,35,,,17.4,,4.9,8,,1123965.2005.5.8,5,M,BC,,2005,,M,,13.1,8.7,1123965,2.5,
-119.3777778,49.95611111,0,61,,,2005-05-09 0:00,0,91,,,,,KELOWNA AWOS,0,,,17.2,,7.5,9,,1123965.2005.5.9,5,M,BC,,2005,,M,,10.5,3.7,1123965,0.5,
-119.3777778,49.95611111,0,46,,,2005-05-10 0:00,0,90,,,,,KELOWNA AWOS,0,,,19.6,,3.4,10,,1123965.2005.5.10,5,M,BC,,2005,,M,,14.6,9.5,1123965,0,
-119.3777778,49.95611111,0,31,,,2005-05-11 0:00,0,85,,,,,KELOWNA AWOS,0,,,24.1,,2,11,,1123965.2005.5.11,5,M,BC,,2005,,M,,16,7.8,1123965,0.5,
-119.3777778,49.95611111,0,37,,,2005-05-12 0:00,0,85,,,,,KELOWNA AWOS,0,,,25,,4.1,12,,1123965.2005.5.12,5,M,BC,,2005,,M,,13.9,2.7,1123965,0.5,
-119.3777778,49.95611111,50,34,E,,2005-05-13 0:00,0,81,,E,,,KELOWNA AWOS,20,,,25.6,,1.7,13,,1123965.2005.5.13,5,M,BC,,2005,,M,,16.3,7,1123965,1.5,
-119.3777778,49.95611111,0,52,,,2005-05-14 0:00,0,90,,,,,KELOWNA AWOS,0,,,22.2,,1.4,14,,1123965.2005.5.14,5,M,BC,,2005,,M,,16.6,10.9,1123965,0,
-119.3777778,49.95611111,41,59,,,2005-05-15 0:00,0,90,,,,,KELOWNA AWOS,13,,,20.7,,2.1,15,,1123965.2005.5.15,5,M,BC,,2005,,M,,15.9,11,1123965,5,
-119.3777778,49.95611111,0,44,,,2005-05-16 0:00,0,91,,,,,KELOWNA AWOS,0,,,17.8,,3.8,16,,1123965.2005.5.16,5,M,BC,,2005,,M,,14.2,10.6,1123965,3.5,
-119.3777778,49.95611111,0,31,,,2005-05-17 0:00,0,58,,,,,KELOWNA AWOS,0,,,19.2,,3.3,17,,1123965.2005.5.17,5,M,BC,,2005,,M,,14.7,10.2,1123965,0,
-119.3777778,49.95611111,0,45,,,2005-05-18 0:00,0,87,,,,,KELOWNA AWOS,0,,M,15.1,,6.3,18,,1123965.2005.5.18,5,M,BC,,2005,,M,,11.7,8.3,1123965,,
-119.3777778,49.95611111,63,35,,,2005-05-19 0:00,0,94,,,,,KELOWNA AWOS,18,,,19,,6.8,19,,1123965.2005.5.19,5,M,BC,,2005,,M,,11.2,3.3,1123965,1.5,
-119.3777778,49.95611111,35,37,,,2005-05-20 0:00,0,97,,,,,KELOWNA AWOS,22,,,18.3,,8.2,20,,1123965.2005.5.20,5,M,BC,,2005,,M,,9.8,1.2,1123965,0.5,
-119.3777778,49.95611111,37,34,,,2005-05-21 0:00,0,94,,,,,KELOWNA AWOS,19,,,19.3,,5,21,,1123965.2005.5.21,5,M,BC,,2005,,M,,13,6.6,1123965,0,
-119.3777778,49.95611111,50,27,,,2005-05-22 0:00,0,85,,,,,KELOWNA AWOS,20,,,19.4,,4,22,,1123965.2005.5.22,5,M,BC,,2005,,M,,14,8.6,1123965,1,
-119.3777778,49.95611111,39,35,,,2005-05-23 0:00,0,82,,,,,KELOWNA AWOS,35,,,17.9,,6.8,23,,1123965.2005.5.23,5,M,BC,,2005,,M,,11.2,4.4,1123965,0.5,
-119.3777778,49.95611111,39,,,,2005-05-24 0:00,0,,,,,,KELOWNA AWOS,34,,,20.1,,6.5,24,,1123965.2005.5.24,5,M,BC,,2005,,M,,11.5,2.8,1123965,1,
-119.3777778,49.95611111,33,24,,,2005-05-25 0:00,0,94,,,,,KELOWNA AWOS,33,,,23.5,,6.4,25,,1123965.2005.5.25,5,M,BC,,2005,,M,,11.6,-0.4,1123965,0.5,
-119.3777778,49.95611111,0,21,,,2005-05-26 0:00,0,90,,,,,KELOWNA AWOS,0,,,26.9,,4.5,26,,1123965.2005.5.26,5,M,BC,,2005,,M,,13.5,0,1123965,0.5,
-119.3777778,49.95611111,0,22,,,2005-05-27 0:00,0,89,,,,,KELOWNA AWOS,0,,,29.3,,2,27,,1123965.2005.5.27,5,M,BC,,2005,,M,,16,2.6,1123965,0.5,
-119.3777778,49.95611111,0,21,,,2005-05-28 0:00,0.1,83,,,,,KELOWNA AWOS,0,,,31.4,,0,28,,1123965.2005.5.28,5,M,BC,,2005,,M,,18.1,4.7,1123965,0.5,
-119.3777778,49.95611111,0,18,,,2005-05-29 0:00,1.3,83,,,,,KELOWNA AWOS,0,,,32.7,,0,29,,1123965.2005.5.29,5,M,BC,,2005,,M,,19.3,5.8,1123965,0.5,
-119.3777778,49.95611111,63,26,,,2005-05-30 0:00,1.5,83,,,,,KELOWNA AWOS,23,,,29.9,,0,30,,1123965.2005.5.30,5,M,BC,,2005,,M,,19.5,9,1123965,0.5,
-119.3777778,49.95611111,33,48,,,2005-05-31 0:00,0,90,,,,,KELOWNA AWOS,21,,,18.4,,4.4,31,,1123965.2005.5.31,5,M,BC,,2005,,M,,13.6,8.7,1123965,3,
